DEPTH	RHOZ	AT60	DPHZ	CALI	RXOZ	ATD2	IHV	RSOZ	CNTC	AT20	ATCO90	GR	FCD	SMNO	HDRA	RVSRU	RXV	NPOR	AT10	AT30	AT90	ATD1	SP	RWA	BS	ICV	SMIN	RSP	DSOZ	PEFZ	RVDRU	RVV	RXRU	CFTC	NPHI	TNPH	
[m MD]	[Unknown]	[Ohm.m]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Ohm.m]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Ohm.m]	[Ohm.m]	[Ohm.m]	[Unknown]	[mV]	[Ohm.m]	[in]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	
395,63	3,0431	-999.25	-0,23824	8,87232	-999.25	-999.25	75,46924	-999.25	1476,212	-999.25	-999.25	38,54278	5,5	-999.25	0,61761	-0,38084	0,03089	0,51362	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,39525	10	5000	0	5000	400,3101	0,47215	0,51399	
395,78	3,0431	-999.25	-0,23824	8,88377	-999.25	-999.25	75,46924	-999.25	1487,664	-999.25	-999.25	34,72148	5,5	-999.25	0,61761	0,04553	0,06177	0,45415	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,39525	10	0,01253	0,01544	0,01065	430,5429	0,41264	0,46194	
395,94	3,02139	-999.25	-0,22508	8,91811	-999.25	-999.25	75,46924	-999.25	1493,225	-999.25	-999.25	32,80463	5,5	-999.25	0,59159	0	0,01544	0,40376	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,40321	9,96257	0	0	5000	470,8819	0,40744	0,40033	
396,09	3,02689	-999.25	-0,22842	8,87232	-999.25	-999.25	75,46924	-999.25	1477,335	-999.25	-999.25	36,84403	5,5	-999.25	0,59068	0	0,03089	0,38608	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,39732	9,86575	0	0,02316	0,02189	465,6164	0,43111	0,40101	
396,24	3,06972	-999.25	-0,25438	8,88377	-999.25	-999.25	75,46924	-999.25	1485,552	-999.25	-999.25	43,30753	5,5	-999.25	0,62315	0,06161	0,03089	0,4277	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,37955	9,73883	0,05206	0,01544	0,0099	453,7684	0,50922	0,42245	
396,39	3,13315	-999.25	-0,29282	8,89522	-999.25	-999.25	75,46924	-999.25	1498,501	-999.25	-999.25	49,43933	5,5	-999.25	0,68904	0	0	0,55347	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,36008	9,65336	0	0	5000	406,188	0,50518	0,51384	
396,54	3,19184	-999.25	-0,32839	8,89522	-999.25	-999.25	75,46924	-999.25	1496,256	-999.25	-999.25	49,81113	5,5	-999.25	0,73782	-0,01518	0,03089	0,4661	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,3451	9,64349	-0,01217	0	0,21231	420,2078	0,49404	0,48511	
396,70	3,21713	-999.25	-0,34371	8,89522	-999.25	-999.25	75,46924	-999.25	1523,933	-999.25	-999.25	53,59071	5,5	-999.25	0,75924	0,02095	0,06177	0,4693	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,33986	9,69623	0,04781	-0,01544	5000	432,0536	0,46902	0,47709	
396,85	3,20436	-999.25	-0,33598	8,89522	-999.25	-999.25	75,46924	-999.25	1545,443	-999.25	-999.25	55,82912	5,5	-999.25	0,73769	-0,05371	0,04633	0,4802	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,34429	9,75918	5000	-0,01544	0	441,9342	0,53052	0,46999	
397,00	3,16025	-999.25	-0,30924	8,87232	-999.25	-999.25	75,46924	-999.25	1564,951	-999.25	-999.25	58,79999	5,5	-999.25	0,70165	0,0238	-0,01544	0,50948	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,36028	9,77877	0,01429	0,02316	5000	418,2998	0,51725	0,52449	
397,15	3,12715	-999.25	-0,28918	8,87232	-999.25	-999.25	75,46924	-999.25	1575,751	-999.25	-999.25	52,30972	5,5	-999.25	0,6875	0,13514	0,03089	0,53872	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,37459	9,69041	0,1318	0,03089	0,00958	426,7484	0,54464	0,51297	
397,31	3,13502	-999.25	-0,29395	8,89522	-999.25	-999.25	75,46924	-999.25	1577,801	-999.25	-999.25	41,31871	5,5	-999.25	0,71354	0	0,03089	0,5169	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,377	9,52241	0	0,04633	0,00421	413,6044	0,49115	0,54198	
397,46	3,17362	-999.25	-0,31735	8,89522	-999.25	-999.25	75,46924	-999.25	1546,051	-999.25	-999.25	33,77846	5,5	-999.25	0,75005	0	-0,01544	0,48267	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,36845	9,35397	0	0,01544	0,43021	424,9734	0,5214	0,50134	
397,61	3,20518	-999.25	-0,33647	8,89522	-999.25	-999.25	75,46924	-999.25	1504,286	-999.25	-999.25	31,25349	5,5	-999.25	0,77015	0,04457	0,09266	0,57687	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,35403	9,25852	0,02771	0,03089	0,02062	379,7419	0,49564	0,58548	
397,76	3,21337	-999.25	-0,34144	8,88377	-999.25	-999.25	75,46924	-999.25	1438,667	-999.25	-999.25	30,0862	5,5	-999.25	0,77232	5000	0,06177	0,54571	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,34161	9,26114	5000	0,03089	0,01956	375,3603	0,54544	0,54988	
397,92	3,20247	-999.25	-0,33483	8,87232	-999.25	-999.25	75,46924	-999.25	1413,363	-999.25	-999.25	30,72465	5,5	-999.25	0,774	0	0,01544	0,66122	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,33208	9,34585	0	0,04633	-0,02965	352,6143	0,60904	0,60503	
398,07	3,17287	-999.25	-0,31689	8,89522	-999.25	-999.25	75,46924	-999.25	1381,635	-999.25	-999.25	30,28923	5,5	-999.25	0,75571	0,02054	-0,01544	0,68537	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,33604	9,48402	0,01299	0,03089	0,01005	334,7056	0,64865	0,65488	
398,22	3,11825	-999.25	-0,28379	8,88377	-999.25	-999.25	75,46924	-999.25	1363,661	-999.25	-999.25	31,97014	5,5	-999.25	0,71288	0,02034	0,03089	0,66589	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,35605	9,58136	0,01227	0,04633	0,00726	320,1533	0,63452	0,72057	
398,37	3,04476	-999.25	-0,23925	8,87232	-999.25	-999.25	75,46924	-999.25	1389,529	-999.25	-999.25	30,74642	5,5	-999.25	0,65022	0	0,03089	0,75617	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,39273	9,55298	0	0,03089	0,0255	322,7894	0,56306	0,744	
398,53	2,95919	-999.25	-0,18739	8,87232	-999.25	-999.25	75,46924	-999.25	1420,196	-999.25	-999.25	29,37563	5,5	-999.25	0,57315	0,0285	0,09266	0,60887	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,44415	9,35016	0,03976	0,07722	5000	360,3819	0,61999	0,58164	
398,68	2,87716	42,54848	-0,13767	8,87232	-999.25	17,77822	75,46924	-999.25	1419,485	3,78286	3,15733	31,72817	5,5	-999.25	0,4987	0,10473	0,05405	0,62495	1950	1179,529	316,7235	17,73081	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,49979	8,96779	0,04204	0,01544	0,02593	348,9098	0,61127	0,62782	
398,83	2,85904	34,91966	-0,12669	8,89522	-999.25	18,63704	75,46924	-999.25	1419,466	3,68856	6,12254	38,73722	5,5	-999.25	0,48801	0,0295	0,03089	0,60763	1950	831,1468	163,3308	18,60218	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,51466	8,45224	0,01771	0	0,00553	348,0271	0,63872	0,63199	
398,98	2,89208	30,05448	-0,14671	8,89522	-999.25	20,51413	75,46924	-999.25	1428,707	3,55776	10,40262	43,17939	5,5	-999.25	0,5457	0,05985	0,06177	0,74329	1950	590,7628	96,1296	20,16674	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,4976	7,90173	0,06096	0	0,01313	328,771	0,54981	0,76511	
399,14	2,95342	27,75074	-0,18389	8,89522	-999.25	23,75148	75,46924	-999.25	1399,703	3,39523	13,93951	42,443	5,5	-999.25	0,62523	0,0374	0,06177	0,62974	1950	455,3376	71,73851	21,56897	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,46382	7,37638	0,02145	0,03089	0,00779	347,1234	0,52935	0,61455	
399,29	2,97495	22,34581	-0,19694	8,87232	-999.25	29,49481	75,46924	-999.25	1399,709	3,25385	21,19582	36,094	5,5	-999.25	0,66196	0,00486	0,06177	0,54091	1950	396,854	47,1791	22,36656	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,46138	6,89283	0,04328	0	0,01902	368,1217	0,50472	0,54323	
399,44	2,98643	15,59248	-0,20389	8,87232	-999.25	34,20226	75,46924	-999.25	1384,082	3,14403	37,68012	33,55979	5,5	-999.25	0,67371	0,38084	0,06177	0,55275	1950	377,7438	26,53919	22,16581	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,46916	6,39606	0,25224	0	0,19058	378,6225	0,54772	0,50878	
399,59	3,01439	20,52763	-0,22084	8,87232	-999.25	31,36865	75,46924	-999.25	1402,142	3,11568	29,73161	34,34483	5,5	-999.25	0,70248	0,11322	0,03089	0,50032	1950	453,2346	33,63424	21,70043	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,47157	5,91014	0,1152	0,03089	0,0332	374,8036	0,64576	0,52819	
399,75	3,06938	31,9956	-0,25417	8,87232	-999.25	25,60766	75,46924	-999.25	1413,453	3,15227	19,87678	38,08395	5,5	-999.25	0,75837	0	0,06177	0,72751	1950	581,9661	50,30997	21,5108	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,46048	5,46853	0	0,03089	0,03842	331,9319	0,64293	0,7168	
399,90	3,13593	34,77405	-0,2945	8,84943	-999.25	21,97994	75,46924	-999.25	1423,103	3,23531	17,77747	40,51252	5,5	-999.25	0,82815	0	0	0,74706	1950	796,627	56,25098	21,10264	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,44466	5,10707	0	0	0,013	327,5554	0,61319	0,76491	
400,05	3,1835	35,87545	-0,32333	8,89522	-999.25	20,80384	75,46924	-999.25	1403,637	3,28464	20,59186	43,92006	5,5	-999.25	0,88083	0,06253	0,04633	0,66209	1950	1041,953	48,56288	20,72572	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,43699	4,81062	0,03639	0,01544	0,01372	333,7945	0,54514	0,69001	
400,20	3,18666	36,16662	-0,32525	8,89522	-999.25	20,30243	75,46924	-999.25	1400,879	3,13756	13,72959	40,82956	5,5	-999.25	0,88605	0,0476	0,03089	0,62762	1950	1139,953	72,83537	20,26035	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,44384	4,51892	0,04433	0,03089	0,01682	352,2711	0,58263	0,59431	
400,35	3,20663	59,42501	-0,33735	8,87232	-999.25	20,1294	75,46924	-999.25	1398,704	2,74491	10,36912	39,22449	5,5	-999.25	0,90908	0	0,02316	0,6318	1950	1033,47	96,44019	20,08191	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,43757	4,19877	0	0	0,02438	345,2788	0,57479	0,6218	
400,51	3,38695	53,48305	-0,44664	8,89522	-999.25	20,96746	75,46924	-999.25	1388,939	2,27786	7,98618	37,13926	5,5	-999.25	1,01341	0,06071	0,07722	0,58784	1950	896,2407	125,2163	20,92837	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,40666	4,00103	0,05899	0	0,062	352,2588	0,53213	0,58341	
400,66	3,2835	31,79663	-0,38394	8,87232	-999.25	22,76801	75,46924	-999.25	1407,425	1,9222	6,75057	36,62365	5,5	-999.25	0,83262	0,02646	0,20076	0,50623	1950	766,0789	148,1357	22,73267	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,31288	4,29989	0,09242	0,20076	0,34855	379,0798	0,45883	0,52134	
400,81	3,46726	22,97319	-0,49531	8,84943	-999.25	24,12469	75,46924	-999.25	1376,305	1,74135	5,93331	33,63971	5,5	-999.25	0,89443	0,02352	0,24709	0,4558	1950	727,8846	168,5399	24,0917	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,2507	4,8786	0,02293	0,24709	0,01272	395,6913	0,46327	0,46928	
400,96	3,23348	39,64007	-0,35362	8,80363	-999.25	23,69155	75,46924	-999.25	1362,743	1,72941	5,42103	35,30891	5,5	-999.25	0,5683	0	0,01544	0,46095	1950	788,8702	184,4669	23,66414	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,21335	4,34998	0	0	5000	385,1986	0,4751	0,48283	
401,12	3,67186	41,79137	-0,61931	8,80363	-999.25	22,55771	75,46924	-999.25	1333,188	1,87192	5,29619	38,80694	5,5	-999.25	1,00998	0,04604	0,04633	0,55473	1950	930,6158	188,8148	22,53754	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,29063	2,68273	0,03013	0,03089	0	366,7978	0,53462	0,50524	
401,27	3,72427	35,08241	-0,65107	8,84943	-999.25	21,77286	75,46924	-999.25	1331,145	2,16521	5,26187	43,49224	5,5	-999.25	1,13201	0,13964	0,04633	0,54648	1950	1162,044	190,0465	21,75374	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,36286	0,85556	5000	0,03089	0,01532	352,8221	0,50607	0,53774	
401,42	4,0309	25,41347	-0,83691	8,81508	-999.25	21,22496	75,46924	-999.25	1297,821	2,60076	5,69606	38,88098	5,5	-999.25	1,56102	0,10473	0,03861	0,4955	1950	1450,278	175,5601	21,20799	-999.25	-999.25	13,5	46,019	-999.25	-999.25	0,43823	0,1	0,05542	0,00772	0	361,5934	0,5568	0,49583	
401,57	3,97191	35,00435	-0,80116	8,78074	-999.25	20,37564	75,46924	-999.25	1326,625	3,1308	4,5932	37,49262	5,5	-999.25	1,53154	0,10742	0,03089	0,52492	1950	1713,919	217,713	20,36431	-999.25	-999.25	13,5	46,019	-999.25	-48,875	0,45406	0,1	0,06199	0,03089	0,0364	344,7471	0,5667	0,55708	
401,73	3,95836	43,25904	-0,79294	8,78074	0,0707	19,48111	75,46924	0,0001	1355,766	3,62125	3,99793	32,83263	5,5	0,06642	1,52285	0,20946	0,04633	0,62991	1950	1883,937	250,1296	19,46977	-999.25	-999.25	13,5	46,019	0,06944	-48,875	0,46068	0,1	0,01988	0,06177	0,03513	344,7336	0,57366	0,5813	
401,88	3,90658	39,64512	-0,76156	8,82653	0,06542	18,85462	75,46924	0,0001	1383,808	3,87724	3,22939	36,5001	5,5	0,04421	1,48297	0,10473	0,06177	0,5684	1950	1950	309,6558	18,83235	8,39455	0	13,5	46,019	0,04425	-48,875	0,46238	0,1	0,16256	0,03089	0,02125	357,8604	0,58476	0,56055	
402,03	3,81212	35,04516	-0,70432	8,80363	0,05554	18,40201	75,46924	0,0001	1382,78	3,76825	2,65422	37,36195	5,5	0,05698	1,40817	0,02586	0,17759	0,53609	1950	1950	376,7579	18,35236	7,82922	0	13,5	46,019	0,05874	-49,44643	0,46253	0,1	0,01833	0,02316	0,05785	355,6762	0,58775	0,56655	
402,18	3,70575	37,99556	-0,63985	8,80363	0,04699	18,33946	75,46924	0,0001	1418,313	3,41363	2,28768	41,25991	5,5	0,04393	1,33281	0,00334	0,18532	0,60054	1950	1950	437,1235	18,24213	7,26389	0	13,5	46,019	0,04394	-50,01786	0,4616	0,1	0,00302	0,18532	0,00755	352,7135	0,63814	0,60956	
402,34	3,62768	38,85728	-0,59254	8,84943	0,04013	18,47328	75,46924	0,0001	1426,292	3,03439	1,92885	42,10457	5,5	0,03789	1,28487	0,01978	0,15443	0,80242	1950	1950	518,4434	18,33782	7,20748	0	13,5	46,019	0,03709	-50,08036	0,46258	0,1	0,01378	0,15443	0,00898	325,5951	0,61027	0,78657	
402,49	3,60139	44,5536	-0,5766	8,82653	0,04365	18,29684	75,46924	0,0001	1418,054	2,73773	1,54886	42,56314	5,5	0,04627	1,27692	0,04987	0,06177	0,67835	1950	1950	645,6376	18,12168	7,50487	0	13,5	46,019	0,0466	-49,78906	0,46717	0,1	0,0295	0,01544	0	337,8455	0,59582	0,68536	
402,64	3,63079	46,49948	-0,59442	8,80363	0,0548	18,25669	75,46924	0,0001	1412,342	2,55666	1,1796	40,8831	5,5	0,0506	1,3133	0,03434	0,03089	0,65486	1950	1950	847,7475	18,06407	7,64825	0	13,5	46,019	0,05151	-49,65179	0,47056	0,1	0,0192	0,01544	0,01177	342,4565	0,58964	0,65164	
402,79	3,70292	46,17252	-0,63813	8,80363	0,04655	18,72643	75,46924	0,0001	1396,081	2,49323	0,89015	37,53103	5,5	0,04644	1,37036	0	0,01544	0,6456	1950	1950	1123,402	18,59536	7,82399	0	13,5	46,019	0,0468	-49,48214	0,46809	0,1	0	0	0,01588	338,0698	0,55291	0,65485	
402,95	3,78646	43,82129	-0,68876	8,80363	0,03822	19,15085	75,46924	0,0001	1361,592	2,53584	0,68874	33,68116	5,5	0,03606	1,42004	0,05512	0,06177	0,57411	1950	1950	1451,921	19,08215	8,1716	0	13,5	46,019	0,03503	-49,14063	0,46206	0,1	0,02261	0,06177	0	342,4418	0,49195	0,5956	
403,10	3,84708	35,03727	-0,7255	8,78074	0,03636	19,33935	75,46924	0,0001	1331,301	2,66019	0,57673	35,01069	5,5	0,03543	1,43471	0,03325	0	0,52224	1950	1950	1733,906	19,24094	8,43439	0	13,5	46,019	0,03431	-48,88393	0,45952	0,1	0,03483	0,03089	0,00655	361,5762	0,49799	0,51598	
403,25	3,86957	39,67889	-0,73913	8,80363	0,0382	19,02883	75,46924	0,0001	1293,548	2,82229	0,52513	33,7892	5,5	0,04355	1,43701	0,03351	0	0,52797	1950	1950	1904,289	18,86423	8,44942	0	13,5	46,019	0,04352	-48,875	0,46322	0,1	0,03732	0	5000	352,8299	0,60146	0,51332	
403,40	3,87442	38,62417	-0,74207	8,80363	0,04043	18,51711	75,46924	0,0001	1272,653	2,95831	0,50305	31,319	5,5	0,03788	1,44148	0	0,02316	0,61892	1950	1950	1950	18,35346	8,45551	0	13,5	46,019	0,03709	-48,875	0,46891	0,1	0	0,03089	0,00511	317,8622	0,67342	0,60958	
403,56	3,89206	36,28759	-0,75276	8,82653	0,03514	18,55794	75,46924	0,0001	1262,4	3,02042	0,5	28,89116	5,5	0,03749	1,46722	0,07617	0,03089	0,87674	1950	1950	1950	18,46677	8,46161	0	13,5	46,019	0,03665	-48,875	0,47156	0,1	0,04735	0,01544	-0,00624	283,1143	0,67214	0,85272	
403,71	3,93182	39,94699	-0,77686	8,78074	0,03578	18,67056	75,46924	0,0001	1267,419	3,01081	0,5	27,80613	5,5	0,03527	1,49883	0	0	0,78881	1950	1950	1950	18,62694	8,4677	0	13,5	46,019	0,03414	-48,875	0,46567	0,1	0	0	-0,00412	288,0245	0,62187	0,81234	
403,86	3,97493	37,38401	-0,80299	8,80363	0,03623	18,26002	75,46924	0,0001	1273,201	2,9715	0,5	30,37777	5,5	0,03597	1,54018	0	0,01544	0,70827	1950	1950	1950	18,21702	8,4738	0	13,5	46,019	0,03493	-48,875	0,44969	0,12329	5000	0,01544	0	301,9974	0,61075	0,70378	
404,01	4,01355	36,30524	-0,82639	8,78074	0,04029	17,81872	75,46924	0,0001	1266,156	2,94651	0,5	31,2732	5,5	0,03987	1,5829	0,01745	0,01544	0,69582	1950	1950	1950	17,77338	8,4799	0	13,5	46,019	0,03935	-48,875	0,43247	0,2567	0,01281	0	-0,00377	300,0367	0,58456	0,70635	
404,16	4,05169	31,82477	-0,84951	8,80363	0,03895	17,85641	75,46924	0,0001	1248,31	2,96049	0,5	34,34913	5,5	0,04152	1,63429	0,03222	0,01544	0,63024	1950	1950	1950	17,81727	8,48599	0	13,5	46,019	0,04121	-48,875	0,41952	0,50163	0,02655	0,01544	0,01686	304,7443	0,6134	0,64823	
404,32	4,10927	30,24135	-0,8844	8,80363	0,03608	18,11219	75,46924	0,0001	1226,386	3,00633	0,50249	36,98154	5,5	0,03674	1,70346	5000	0,01544	0,76433	1950	1950	1950	18,08312	8,49209	0	13,5	46,019	0,0358	-48,875	0,4262	0,83121	5000	0,03089	0	286,434	0,61846	0,74278	
404,47	4,15525	36,32236	-0,91228	8,80363	0,03637	18,39497	75,46924	0,0001	1192,975	3,04812	0,52013	35,05404	5,5	0,03507	1,74949	0,01334	0,01544	0,72985	1950	1950	1922,597	18,36862	8,49818	0	13,5	46,019	0,03391	-48,875	0,43622	1,12423	0,00937	0,02316	0,00122	278,7542	0,70805	0,74427	
404,62	4,1731	33,88247	-0,92309	8,81508	0,037	18,99279	75,46924	0,0001	1171,557	3,04457	0,55926	32,55834	5,5	0,04148	1,7515	0,06071	-0,04633	1,07766	1950	1950	1788,081	18,93121	8,50428	0	13,5	46,019	0,04117	-48,875	0,4467	1,36359	0,03922	0,03089	5000	249,0747	0,77574	1,06376	
404,77	4,15331	31,34858	-0,9111	8,82653	0,04174	19,61991	75,46924	0,0001	1163,843	2,97628	0,64444	29,73374	5,5	0,03913	1,70632	0	0,01544	1,40119	1950	1950	1551,732	19,50868	8,51038	0	13,5	46,019	0,0385	-48,875	0,44537	1,54599	0	0	0	234,2136	0,7922	1,35064	
404,93	4,12972	35,4128	-0,8968	8,80363	0,03941	19,6529	75,46924	0,0001	1161,947	2,87213	0,79643	28,63386	5,5	0,03984	1,66998	0,03879	-0,01544	1,28844	1950	1950	1255,607	19,54204	8,51647	0	13,5	46,019	0,03931	-48,875	0,44405	1,70142	0,03237	0	0,04118	235,7452	0,76179	1,30271	
405,08	4,11918	36,06964	-0,89041	8,79219	0,03866	19,29924	75,46924	0,0001	1149,774	2,7891	1,00879	24,9881	5,5	0,03864	1,65507	0	0,03089	1,20347	1950	1950	991,2828	19,2397	8,52257	0	13,5	46,019	0,03794	-48,875	0,44607	1,84793	0	0	0,00954	237,4687	0,71126	1,20669	
405,23	4,12532	35,28461	-0,89413	8,78074	0,03901	19,0028	75,46924	0,0001	1169,472	2,77533	1,23293	24,6827	5,5	0,03767	1,6563	0	0,01544	0,9719	1950	1950	811,0778	18,98743	8,52866	0	13,5	46,019	0,03685	-48,875	0,45055	1,99904	0	0	5000	252,3221	0,79044	1,00172	
405,38	4,13588	32,97517	-0,90053	8,80363	0,03994	18,6722	75,46924	0,0001	1180,158	2,85425	1,39941	29,30102	5,5	0,03694	1,65096	0	0,02316	1,56607	1950	1950	714,5864	18,66133	8,53476	0	13,5	46,019	0,03602	-48,875	0,45136	2,14856	0	0	0,0052	233,2329	0,81005	1,46275	
405,54	4,13709	31,71636	-0,90127	8,78074	0,03814	18,10766	75,46924	0,0001	1201,544	3,01423	1,43043	34,04604	5,5	0,03921	1,63668	0,02635	0,01544	1,39077	1950	1950	699,0895	18,07851	8,54085	0	13,5	46,019	0,0386	-48,875	0,44904	2,2741	0,01833	0,04633	0	239,3395	0,79961	1,4067	
405,69	4,1107	36,40629	-0,88527	8,78074	0,03868	17,71124	75,46924	0,0001	1195,794	3,20255	1,27023	32,91226	5,5	0,03624	1,60673	0,01864	0	1,3437	1950	1950	787,2588	17,62985	8,54695	0	13,5	46,019	0,03523	-48,875	0,44506	2,35809	0,01392	0	2500,039	239,3161	0,77564	1,37824	
405,84	4,06146	35,54942	-0,85543	8,80363	0,0379	17,56824	75,46924	0,0001	1213,376	3,32797	1,05396	29,47981	5,5	0,03626	1,57019	0,09521	0	1,35876	1950	1950	948,8073	17,45286	8,55305	0	13,5	46,019	0,03525	-48,875	0,4436	2,39466	0,04615	0,01544	5000	241,6124	0,72654	1,40652	
405,99	4,0044	35,4749	-0,82085	8,82653	0,04166	17,74752	75,46924	0,0001	1205,748	3,31611	0,83409	29,25814	5,5	0,04069	1,52857	0,01232	0,03089	1,21357	1950	1950	1198,904	17,66793	8,67521	0	13,5	46,019	0,04027	-48,75893	0,44204	2,40013	0,00841	0	0,00246	249,4791	0,66403	1,18789	
406,15	3,95267	38,13581	-0,78949	8,80363	0,04508	18,45596	75,46924	0,0001	1195,524	3,17903	0,66925	33,60226	5,5	0,04105	1,50066	0,059	0	0,8487	1950	1950	1494,21	18,42661	9,1668	0	13,5	46,019	0,04069	-48,27344	0,44246	2,38682	0,04041	-0,01544	0,00793	269,7981	0,56329	0,83973	
406,30	3,90151	38,15827	-0,75849	8,80363	0,04491	19,13012	75,46924	0,0001	1174,632	2,99783	0,57221	33,18663	5,5	0,04078	1,46411	0,01958	0,01544	0,58124	1950	1950	1747,602	19,11869	9,41955	0	13,5	46,019	0,04038	-48,02679	0,44373	2,36795	0,0064	0,01544	5000	299,9219	0,53172	0,58323	
406,45	3,84573	38,02613	-0,72469	8,82653	0,04662	19,41708	75,46924	0,0001	1190,433	2,84914	0,52579	31,32118	5,5	0,04249	1,42065	0,02421	0,01544	0,53981	1950	1950	1901,902	19,40219	9,20243	0	13,5	46,019	0,04232	-48,25	0,44673	2,33127	0,00294	0	0,00658	318,2718	0,52598	0,53391	
406,60	3,79186	36,87296	-0,69204	8,82653	0,04321	19,34248	75,46924	0,0001	1191,755	2,77029	0,50468	28,91633	5,5	0,03881	1,37452	0	0,03089	0,54383	1950	1950	1950	19,32667	8,73531	0	13,5	46,019	0,03814	-48,72321	0,44769	2,28123	0	0	0,00391	321,3344	0,53087	0,52622	
406,76	3,75027	36,68237	-0,66683	8,82653	0,04444	19,27381	75,46924	0,0001	1209,584	2,76226	0,5	30,84882	5,5	0,04001	1,34646	0,0295	0,01544	0,49629	1950	1950	1950	19,26	8,58962	0	13,5	46,019	0,0395	-48,875	0,44639	2,24035	0,0182	0,03089	0,00588	329,2254	0,63492	0,51749	
406,91	3,72308	35,37423	-0,65035	8,80363	0,04318	19,31973	75,46924	0,0001	1222,99	2,80544	0,5	30,54884	5,5	0,04677	1,3407	0	0,02316	0,68162	1950	1950	1950	19,28838	8,59572	0	13,5	46,019	0,04717	-48,875	0,44443	2,24797	0	0,01544	0,00479	296,4877	0,65315	0,66248	
407,06	3,70669	35,57177	-0,64042	8,80363	0,04275	19,14612	75,46924	0,0001	1224,51	2,86649	0,50692	28,75849	5,5	0,03578	1,33807	0	0,01544	0,70875	1950	1950	1950	19,06975	8,60181	0	13,5	46,019	0,03471	-48,875	0,4452	2,30011	0	0	0,01777	287,0786	0,71989	0,73377	
407,21	3,69883	33,53875	-0,63565	8,80363	0,03956	18,9697	75,46924	0,0001	1214,86	2,91239	0,53856	25,74389	5,5	0,04211	1,34569	0,03126	0,03089	1,03411	1950	1950	1856,819	18,86674	8,60791	0	13,5	46,019	0,04188	-48,875	0,44852	2,36721	0,02594	0,06177	0,00944	258,2249	0,60512	1,05857	
